DATA;COMUNE;LOCALITA';LAT;LONG;TIPOLOGIA;CODICE COL;PROV;ANNO
2019-08-06;Corato;Macchinini - Sanzanelli;41.076639;16.332694;Bosco;Arancione;BARI;2019
2019-08-07;Gravina in Puglia;depuratore-albanello;40.788889;16.434806;Bosco;Arancione;BARI;2019
2019-08-08;Altamura;SP 238 KM 50;40.844389;16.50425;Macchia;Arancione;BARI;2019
2019-08-11;Gravina in Puglia;Bosco Difesa Grande c/o Az. Bianchini;40.771111;16.423889;Canneto;Giallo;BARI;2019
2019-08-12;Altamura;De Bernardis;40.856722;16.52425;Macchia;Giallo;BARI;2019
2019-08-12;Toritto;Quasano - Il Quarto;40.94125;16.617028;Bosco;Arancione;BARI;2019
2019-08-13;Santeramo in Colle;Canale di bonifica;40.73475;16.744028;Canneto;Verde;BARI;2019
2019-08-14;Gravina in Puglia;Canale della Riferza;40.719444;16.415083;Canneto;Verde;BARI;2019
2019-08-15;Altamura;Sp 238 -  CRAPOLICCHIO;40.839833;16.539139;Bosco;Arancione;BARI;2019
2019-08-17;Corato;Masseria Cimadomo;41.021278;16.330972;Macchia;Arancione;BARI;2019
2019-08-17;Altamura;De Bernardis;40.855444;16.521;Bosco;Arancione;BARI;2019
2019-08-17;Gioia del Colle;carraro pentinella;40.804278;16.99475;Bosco;Arancione;BARI;2019
2019-08-18;Altamura;Monte Castiglione (lama di figlio);40.877722;16.445583;Bosco;Arancione;BARI;2019
2019-08-18;Altamura;Bosco Pantaleo-Mass. Pompei;40.928611;16.615194;Bosco;Arancione;BARI;2019
2019-08-18;Santeramo in Colle;contrada costa Mandrino;40.818083;16.785833;Bosco;Arancione;BARI;2019
2019-08-20;Toritto;S.P.159;40.948889;16.604722;Bosco;Arancione;BARI;2019
2019-08-21;Gravina in Puglia;Chimenti;40.785;16.466944;Bosco;Arancione;BARI;2019
2019-08-21;Gioia del Colle;strada vicinale marchesana;40.833444;16.881111;Bosco;Arancione;BARI;2019
2019-08-28;Santeramo in Colle;Monte Iacoviello;40.754833;16.705278;Bosco;Arancione;BARI;2019
2019-08-29;Ruvo di Puglia;"Cialledda ""Torre dei Guardiani""";41.015028;16.467278;Bosco;Arancione;BARI;2019
2019-09-02;Bitonto;Bosco Rogadeo - iazzo ficocchia;40.980556;16.478611;Bosco;Arancione;BARI;2019
2019-09-11;Altamura;Sgarrone;40.761389;16.637778;Bosco;Arancione;BARI;2019
2019-09-28;Santeramo in Colle;Pineta alessandreli;40.77;16.711972;Bosco;Arancione;BARI;2019
2019-10-02;Corato;Piano Mangieri;41.064917;16.334889;Bosco;Arancione;BARI;2019
2019-10-03;Cassano delle Murge;Pineta Monte Cucco;40.89575;16.686528;Bosco;Arancione;BARI;2019
2019-10-08;Gravina in Puglia;Masseria lorusso. Masseria Sagliucci altamura;40.777667;16.507944;Bosco;Arancione;BARI;2019
2019-10-26;Noci;MADONNA DELLA SCALA;40.791889;17.054889;Bosco;Arancione;BARI;2019
2019-10-30;Bitonto;Rogadeo;40.969861;16.533056;Bosco;Arancione;BARI;2019
2019-11-03;Altamura;SP18 km12;40.895889;16.681889;Bosco;Arancione;BARI;2019
2018-06-11;Bari;Via Dalfino - Q.re San Paolo;41.125806;16.778389;Macchia;Arancione;BARI;2018
2018-06-22;Cassano delle Murge;Malatesta;40.911417;16.782278;Bosco;Arancione;BARI;2018
2018-06-23;Bari;lama balice;41.126389;16.776639;Macchia;Giallo;BARI;2018
2018-06-24;Monopoli;Cristo re - Bellocchio;40.920611;17.230917;Bosco;Arancione;BARI;2018
2018-07-01;Corato;Lama di Ceglie;41.134639;16.340056;Canneto;Giallo;BARI;2018
2018-07-02;Altamura;Sgarrone;40.766556;16.647167;Bosco;Arancione;BARI;2018
2018-07-06;Monopoli;Lama Mammolilla;40.898389;17.237583;Macchia;Arancione;BARI;2018
2018-07-19;Cassano delle Murge;agriturismo amicizia;40.854722;16.774528;Bosco;Arancione;BARI;2018
2018-07-19;Santeramo in Colle;strada per acquaviva mass. Gaglietta;40.806278;16.781806;Bosco;Arancione;BARI;2018
2018-07-19;Santeramo in Colle;Piscinelle-bosco bellamia;40.840972;16.757611;Bosco;Arancione;BARI;2018
2018-07-20;Gioia del Colle;provinciale 104 km3;40.771556;16.889694;Bosco;Arancione;BARI;2018
2018-08-02;Cassano delle Murge;Grippoli;40.871194;16.777833;Bosco;Arancione;BARI;2018
2018-08-05;Santeramo in Colle;bosco di mesola;40.850667;16.768333;Macchia;Arancione;BARI;2018
2018-08-05;Cassano delle Murge;grippoli;40.876333;16.785556;Macchia;Arancione;BARI;2018
2018-08-06;Santeramo in Colle;bosco mesola;40.843083;16.770333;Bosco;Arancione;BARI;2018
2018-08-07;Ruvo di Puglia;Coppe - Boschigno;40.996083;16.369806;Bosco;Arancione;BARI;2018
2018-08-10;Noci;zona h 22 cda Lezzi;40.805417;17.120333;Bosco;Giallo;BARI;2018
2018-09-26;Acquaviva delle Fonti;pozzo mancuso;40.840472;16.873722;Bosco;Giallo;BARI;2018
2018-09-30;Grumo Appula;Galdieri;40.955278;16.669722;Bosco;Arancione;BARI;2018
2017-04-13;Bitonto;;40.971773;16.525807;Bosco;Arancione;BARI;2017
2017-04-13;Ruvo di Puglia;;41.111856;16.431216;Bosco;Arancione;BARI;2017
2017-04-14;Cassano delle Murge;;40.887986;16.699792;Canneto;Giallo;BARI;2017
2017-05-19;Cassano delle Murge;Residence Valleverde - Fra Diavolo;40.88597;16.729542;Bosco;Giallo;BARI;2017
2017-06-07;Santeramo in Colle;lamalunga;40.807972;16.706556;Bosco;Giallo;BARI;2017
2017-06-13;Acquaviva delle Fonti;;40.794917;16.819667;Bosco;Arancione;BARI;2017
2017-06-22;Bitonto;Lama Balice;41.104583;16.709694;Macchia;Arancione;BARI;2017
2017-06-23;Cassano delle Murge;Cassano-Santeramo;40.879194;16.764861;Bosco;Arancione;BARI;2017
2017-06-25;Bari;Viale europa, c/o direzionale;41.132417;16.784167;Macchia;Arancione;BARI;2017
2017-06-25;Monopoli;gorgofreddo;40.877944;17.270056;Bosco;Arancione;BARI;2017
2017-07-01;Bari;lama balice;41.125944;16.772278;Macchia;Giallo;BARI;2017
2017-07-01;Gioia del Colle;SP82 Carraro Tre Carri;40.834222;16.900167;Bosco;Arancione;BARI;2017
2017-07-03;Cassano delle Murge;mazzacavallo;40.872944;16.767444;Bosco;Arancione;BARI;2017
2017-07-03;Gravina in Puglia;ss 96 km 70 dopo galleria;40.807972;16.446028;Bosco;Arancione;BARI;2017
2017-07-07;Monopoli;SP81 - SP77;40.833611;17.284722;Bosco;Arancione;BARI;2017
2017-07-07;Altamura;sgarrone;40.761306;16.649361;Macchia;Giallo;BARI;2017
2017-07-08;Santeramo in Colle;Iazzitello  Bosco Parata;40.775222;16.756472;Bosco;Verde;BARI;2017
2017-07-08;Gravina in Puglia;strada dolce canto superm. Divel;40.854778;16.333583;Macchia;Verde;BARI;2017
2017-07-08;Altamura;Via Lama di Cervo / Orazio Rist.;40.81125;16.544111;Bosco;Verde;BARI;2017
2017-07-08;Noci;a 4 Km verso Castellaneta;40.7775;17.08;Bosco;Arancione;BARI;2017
2017-07-08;Bitonto;mariotto verso quasano La stella;41.002583;16.537972;Bosco;Arancione;BARI;2017
2017-07-09;Gioia del Colle;Gioia del Colle per Acquaviva;40.833333;16.901889;Bosco;Arancione;BARI;2017
2017-07-09;Bari;lama balice;41.109444;16.764444;Macchia;Giallo;BARI;2017
2017-07-09;Locorotondo;caramia;40.759167;17.350944;Bosco;Arancione;BARI;2017
2017-07-10;Locorotondo;Bosco Caramia;40.759167;17.348222;Bosco;Arancione;BARI;2017
2017-07-10;Toritto;bosco quarto;40.94325;16.61225;Bosco;Rosso;BARI;2017
2017-07-10;Cassano delle Murge;caselli di cristo;40.859694;16.765833;Bosco;Arancione;BARI;2017
2017-07-10;Bari;SP Palese-Modugno Motorizzazione;41.115556;16.775833;Macchia;Verde;BARI;2017
2017-07-10;Locorotondo;trito;40.76775;17.360528;Bosco;Arancione;BARI;2017
2017-07-11;Santeramo in Colle;Monte Iacoviello - lama del lupo;40.759167;16.714722;Bosco;Rosso;BARI;2017
2017-07-11;Santeramo in Colle;monte iacovello - lama del lupo;40.753611;16.705278;Bosco;Verde;BARI;2017
2017-07-11;Santeramo in Colle;Lama del Lupo;40.757556;16.715;Bosco;Arancione;BARI;2017
2017-07-15;Monopoli;zingarello;40.858306;17.252444;Bosco;Arancione;BARI;2017
2017-07-15;Cassano delle Murge;Tenuta Battista;40.868694;16.772722;Bosco;Arancione;BARI;2017
2017-07-15;Acquaviva delle Fonti;Adelfia-Cassano SP16;40.954722;16.832861;Macchia;Arancione;BARI;2017
2017-07-16;Cassano delle Murge;ospedale miulli;40.863917;16.796944;Bosco;Rosso;BARI;2017
2017-07-17;Rutigliano;LAMA Annunziata;40.975056;16.986611;Macchia;Arancione;BARI;2017
2017-07-21;Cassano delle Murge;Piscina delle Monache;40.872056;16.752861;Bosco;Arancione;BARI;2017
2017-07-22;Gravina in Puglia;bosco com.le giovanniello;40.762778;16.3875;Bosco;Rosso;BARI;2017
2017-07-22;Alberobello;S. Marco;40.807972;17.292861;Bosco;Rosso;BARI;2017
2017-07-24;Cassano delle Murge;Mercadante- Iazzo nuovo;40.861694;16.706361;Bosco;Arancione;BARI;2017
2017-07-27;Polignano a Mare;tra Torre Ripagnola e San Vito;41.025028;17.176139;Macchia;Arancione;BARI;2017
2017-07-28;Gravina in Puglia;bosco San Mauro;40.786972;16.37525;Macchia;Arancione;BARI;2017
2017-07-28;Cassano delle Murge;Via Costone del Bruno;40.880333;16.764194;Bosco;Arancione;BARI;2017
2017-07-29;Corato;Masseria Malcangi;41.04775;16.36625;Macchia;Giallo;BARI;2017
2017-07-29;Turi;Stada Turi/Putignano - Matinelle;40.892361;17.043389;Bosco;Arancione;BARI;2017
2017-07-29;Gravina in Puglia;Iazzo dei Preti;40.836861;16.408056;Bosco;Arancione;BARI;2017
2017-07-29;Gravina in Puglia;Zipippo - Tavolillo;40.794417;16.387167;Bosco;Arancione;BARI;2017
2017-08-02;Altamura;SP157 - Pozzo di Rota;40.912583;16.589806;Bosco;Arancione;BARI;2017
2017-08-02;Gioia del Colle;S.P. per Castellaneta km 3;40.761944;16.915;Bosco;Arancione;BARI;2017
2017-08-03;Modugno;Balsignano;41.066944;16.799167;Macchia;Arancione;BARI;2017
2017-08-04;Cassano delle Murge;di fronte Portico ricevimenti;40.896028;16.714056;Bosco;Arancione;BARI;2017
2017-08-06;Gravina in Puglia;san mauro;40.793611;16.392222;Bosco;Arancione;BARI;2017
2017-08-07;Cassano delle Murge;Mazzacavallo;40.872778;16.767222;Bosco;Arancione;BARI;2017
2017-08-09;Monopoli;l'impalata - loggia di pilato;40.8655;17.252611;Macchia;Arancione;BARI;2017
2017-08-09;Casamassima;Via PietÓ - Bosco Marcedd;40.933361;16.946889;Macchia;Arancione;BARI;2017
2017-08-09;Gioia del Colle;via pavoncelli;40.817417;16.894611;Macchia;Arancione;BARI;2017
2017-08-10;Gravina in Puglia;via salsa - botromagno;40.811278;16.423722;Bosco;Arancione;BARI;2017
2017-08-10;Gioia del Colle;Marzagaglia;40.765278;16.899167;Bosco;Arancione;BARI;2017
2017-08-10;Putignano;via foggia dell'albero;40.864139;17.129056;Bosco;Arancione;BARI;2017
2017-08-11;Acquaviva delle Fonti;SP. 82 Vicinale Pozzo Mancuso;40.856944;16.88;Bosco;Arancione;BARI;2017
2017-08-12;Corato;Boschigni;41.049278;16.369861;Bosco;Arancione;BARI;2017
2017-08-12;Gravina in Puglia;Difesa Grande;40.762556;16.388806;Bosco;Rosso;BARI;2017
2017-08-12;Gravina in Puglia;serro della stella - 4 carri 3km sp201;40.759417;16.483056;Bosco;Arancione;BARI;2017
2017-08-13;Gioia del Colle;Bosco del VVF;40.818972;16.995167;Bosco;Arancione;BARI;2017
2017-08-17;Cassano delle Murge;grotta giglio;40.915583;16.794;Bosco;Arancione;BARI;2017
2017-08-17;Gravina in Puglia;Rifezza;40.724;16.418278;Bosco;Arancione;BARI;2017
2017-08-18;Gravina in Puglia;rifezza;40.724167;16.418056;Bosco;Arancione;BARI;2017
2017-08-22;Gravina in Puglia;Albanello - Masseria Spalluti;40.788889;16.433056;Macchia;Arancione;BARI;2017
2017-08-22;Terlizzi;Terlizzi-Mariotto c/o Mercatone Uno;41.116333;16.559417;Macchia;Verde;BARI;2017
2017-08-22;Gravina in Puglia;PARISI SP 137 A 7 KM DA GRAVINA;40.872333;16.45675;Bosco;Arancione;BARI;2017
2017-08-23;Altamura;Bosco Quarto - Pompei;40.928611;16.613611;Bosco;Arancione;BARI;2017
2017-08-24;Altamura;ceraso santa chiara;40.926556;16.499806;Bosco;Giallo;BARI;2017
2017-08-26;Putignano;Madonna delle Grazie;40.826528;17.064806;Bosco;Arancione;BARI;2017
2017-08-27;Gravina in Puglia;San Mauro;40.888833;16.375139;Bosco;Arancione;BARI;2017
2017-08-29;Noci;la grave;40.7955;17.167;Bosco;Arancione;BARI;2017
2017-09-01;Ruvo di Puglia;La Civile;41.030111;16.449778;Bosco;Arancione;BARI;2017
2017-09-01;Cassano delle Murge;Maglie- via sant'antonio abate;40.884167;16.768889;Bosco;Arancione;BARI;2017
2017-09-06;Altamura;Lo Sgarrone;40.765889;16.645722;Bosco;Arancione;BARI;2017
2017-09-07;Acquaviva delle Fonti;Lama parco la Chiesa;40.945167;16.849778;Macchia;Arancione;BARI;2017
2017-09-08;Acquaviva delle Fonti;parco la chiesa-Picone;40.947194;16.850639;Macchia;Arancione;BARI;2017
2017-09-10;Grumo Appula;Mellitto Mass Galtieri;40.966389;16.71725;Bosco;Arancione;BARI;2017
2017-09-23;Cassano delle Murge;Tarola;40.854778;16.733;Bosco;Arancione;BARI;2017
2024-06-16;Spinazzola;Paredano-Ministalla;40.98151;16.10904;Canneto;Giallo;BAT;2024
2024-06-27;Minervino Murge;Campoverde-Bosco Lisciacoli;41.137811;16.085394;Bosco;Arancione;BAT;2024
2024-07-05;Andria;;41.162746;16.279827;Bosco;Arancione;BAT;2024
2024-07-09;Spinazzola;Castello di Spinazzola;40.967833;16.08075;Bosco;Arancione;BAT;2024
2024-07-13;Spinazzola;Ciglio stradale tra S.P. 222 e S.P. 230 Paredano masseria Mazzilello;40.985556;16.0975;Canneto;Arancione;BAT;2024
2024-07-26;Canosa di Puglia;Posta Locone;41.188541;15.9765;Macchia;Arancione;BAT;2024
2024-07-28;Andria;Bosco S. Leonardo;41.1175;16.242222;Bosco;Arancione;BAT;2024
2024-08-11;Spinazzola;contrada Lama;40.962479;16.102927;Macchia;Arancione;BAT;2024
2024-08-25;Spinazzola;La Santissima;40.971976;16.076719;Macchia;Arancione;BAT;2024
2024-08-31;Minervino Murge;Lama di Corvo /pietrabianca ss155 km 3;41.119722;16.146667;Bosco;Arancione;BAT;2024
2023-07-16;Barletta;boccadoro;41.297778;16.341389;Canneto;Giallo;BAT;2023
2023-07-20;Minervino Murge;Acquatetta, Cave di Bauxite, Senarico;41.038334;16.08766;Bosco;Arancione;BAT;2023
2023-07-23;Minervino Murge;c/o Diga Locone;41.063333;15.997778;Bosco;Arancione;BAT;2023
2023-07-28;Minervino Murge;diga locone;41.057151;16.006422;Bosco;Arancione;BAT;2023
2023-08-02;Minervino Murge;Diga Locone;41.09225;15.982556;Bosco;Arancione;BAT;2023
2023-08-03;Minervino Murge;locone;41.094167;15.982778;Bosco;Arancione;BAT;2023
2023-08-04;Spinazzola;Zingara;41.030556;16.047778;Canneto;Giallo;BAT;2023
2023-08-07;Spinazzola;zona Ministalla;40.978056;16.098889;Canneto;Giallo;BAT;2023
2023-08-17;Spinazzola;Ulmeta;40.98275;16.070056;Macchia;Arancione;BAT;2023
2023-08-18;Minervino Murge;Macinali -Monte Milone;41.025412;16.028003;Bosco;Arancione;BAT;2023
2023-08-24;Spinazzola;SS655 - km 88;40.919167;16.101222;Canneto;Giallo;BAT;2023
2023-08-27;Spinazzola;madonella;40.963755;16.10301;Macchia;Arancione;BAT;2023
2023-08-29;Minervino Murge;c.da Intacca;41.071944;16.140833;Bosco;Arancione;BAT;2023
2023-08-31;Minervino Murge;;41.059361;16.071333;Macchia;Arancione;BAT;2023
2023-08-31;Minervino Murge;bosco Intacca;41.073611;16.144444;Bosco;Arancione;BAT;2023
2023-09-04;Trani;Bocca D'oro;41.297778;16.349167;Canneto;Giallo;BAT;2023
2023-09-05;Andria;bosco finizio;41.06909;16.24172;Bosco;Arancione;BAT;2023
2023-09-10;Spinazzola;SS 655 Km 88.8;40.920298;16.097325;Canneto;Giallo;BAT;2023
2023-09-12;Spinazzola;La zingara-Ulmeta;40.986194;16.059861;Bosco;Arancione;BAT;2023
2023-09-19;Spinazzola;Cava di Argilla- Celentino Ministalla;40.983733;16.090746;Macchia;Arancione;BAT;2023
2023-09-19;Andria;Bosco S.LEONARDO;41.115;16.247222;Macchia;Rosso;BAT;2023
2023-09-22;Minervino Murge;Scorciabue;41.08983;16.00953;Bosco;Arancione;BAT;2023
2023-10-15;Minervino Murge;Intacca;41.075184;16.167698;Bosco;Arancione;BAT;2023
2023-10-16;Spinazzola;Bosco Senarico;40.998056;16.225833;Bosco;Arancione;BAT;2023
2023-10-19;Minervino Murge;Masseria Minetti - Diga Locone;41.062778;16.015278;Bosco;Arancione;BAT;2023
2022-06-15;Barletta;Zona Boccadoro;41.299722;16.3475;Canneto;Giallo;BAT;2022
2022-06-18;Spinazzola;Ulmeta;40.999444;16.043611;Bosco;Arancione;BAT;2022
2022-06-25;Andria;viale Madama Camilla c/o Boschetto Sant'Agostino - cocevola;41.168702;16.286471;Bosco;Arancione;BAT;2022
2022-06-25;Andria;Contrada Cocevola;41.168702;16.286471;Bosco;Arancione;BAT;2022
2022-06-25;Minervino Murge;Monte Carafa - Campo Verde;41.127472;16.11575;Macchia;Arancione;BAT;2022
2022-06-28;Spinazzola;mini stalla;40.970139;16.094278;Bosco;Arancione;BAT;2022
2022-07-04;Spinazzola;Senarico piccolo;40.980056;16.210722;Bosco;Arancione;BAT;2022
2022-07-05;Minervino Murge;Diga Locone-Stingi;41.074194;16.012222;Bosco;Arancione;BAT;2022
2022-07-06;Spinazzola;pilone - la fornace;40.972808;16.075387;Macchia;Arancione;BAT;2022
2022-07-11;Andria;Zona Pozzacchera;41.116167;16.214167;Macchia;Arancione;BAT;2022
2022-07-12;Minervino Murge;DIGA DI LOCONE;41.079444;16.007389;Bosco;Arancione;BAT;2022
2022-07-17;Andria;Pineta Santa Lucia;41.157361;16.252694;Bosco;Arancione;BAT;2022
2022-07-18;Spinazzola;via traversa pilone;40.972863;16.079801;Bosco;Arancione;BAT;2022
2022-07-28;Spinazzola;Contrada Lama;40.959722;16.102056;Macchia;Arancione;BAT;2022
2022-08-06;Spinazzola;Ulmeta;40.988;16.069639;Macchia;Arancione;BAT;2022
2022-08-06;Andria;Loc. Monte Gusto;41.088171;16.272527;Bosco;Rosso;BAT;2022
2022-08-20;Minervino Murge;Bosco del Bambino;41.001111;16.101667;Bosco;Arancione;BAT;2022
2022-08-21;Spinazzola;Paredano, b.co Cerentino;40.986667;16.093056;Canneto;Giallo;BAT;2022
2022-09-05;Spinazzola;strada com.   Ulmeta;40.986306;16.065139;Bosco;Arancione;BAT;2022
2022-09-10;Spinazzola;La Macchia-AQP;40.96589;16.1201;Canneto;Giallo;BAT;2022
2022-09-13;Barletta;Ariscianne;41.299772;16.34745;Canneto;Giallo;BAT;2022
2022-09-14;Spinazzola;La Santissima;40.97364;16.069534;Bosco;Arancione;BAT;2022
2022-09-14;Andria;Piano del Monaco - SP 138 - km 1;41.035959;16.207082;Bosco;Arancione;BAT;2022
2022-09-18;Andria;Rimboschimento Mussolini-Piano del Monaco;41.034722;16.205278;Bosco;Arancione;BAT;2022
2022-10-31;Minervino Murge;C.da Coleti;41.050279;16.184235;Bosco;Arancione;BAT;2022
2021-06-21;Minervino Murge;Porcili-Guadagnati;41.029111;16.091639;Bosco;Arancione;BAT;2021
2021-06-21;Andria;sp30 contrada Pandolfelli;41.189583;16.301583;Bosco;Arancione;BAT;2021
2021-06-22;Andria;Lama di carro;41.1675;16.307222;Bosco;Arancione;BAT;2021
2021-06-22;Andria;Sant'Agostino;41.167222;16.298667;Bosco;Arancione;BAT;2021
2021-06-23;Minervino Murge;diga Locone;41.049111;16.022556;Bosco;Arancione;BAT;2021
2021-06-27;Minervino Murge;Minervino dir Locone;41.103056;15.996667;Bosco;Arancione;BAT;2021
2021-06-30;Minervino Murge;Verso Diga Locone;41.06175;15.998583;Bosco;Arancione;BAT;2021
2021-07-02;Minervino Murge;Diga Locone;41.058917;15.996667;Bosco;Arancione;BAT;2021
2021-07-08;Andria;Castel del Monte-Piana Padula - Pozzacchera;41.096389;16.2075;Bosco;Arancione;BAT;2021
2021-07-11;Minervino Murge;STRADA CONSORZIO DIGA DI LOCONE UFFICI;41.096444;15.995111;Bosco;Arancione;BAT;2021
2021-07-16;Minervino Murge;Diga Locone;41.058111;16.009306;Bosco;Arancione;BAT;2021
2021-07-21;Andria;Santo Spirito;41.114722;16.213889;Macchia;Arancione;BAT;2021
2021-07-21;Trinitapoli;SP 41 Riserva naturale;41.425778;15.956444;Bosco;Arancione;BAT;2021
2021-07-31;Minervino Murge;Via Goffredo Mameli;41.085583;16.080861;Bosco;Arancione;BAT;2021
2021-08-01;Andria;PINO GRANDE;41.058972;16.241111;Bosco;Arancione;BAT;2021
2021-08-06;Trani;Boccadoro;41.311944;16.328056;Canneto;Giallo;BAT;2021
2021-08-14;Andria;vicinanze agrinatura ceci - bosco s'agostino;41.173167;16.277556;Bosco;Arancione;BAT;2021
2021-08-14;Spinazzola;masseria d'inella - s.lucia;40.964444;16.029167;Bosco;Arancione;BAT;2021
2021-08-17;Andria;Valle di Castel del Monte SS170dir;41.077361;16.274361;Bosco;Arancione;BAT;2021
2021-08-17;Trani;Caraturo-Le Paludi;41.297778;16.370278;Canneto;Giallo;BAT;2021
2021-08-20;Minervino Murge;DIGA LOCONE;41.084361;15.990806;Bosco;Arancione;BAT;2021
2021-08-22;Minervino Murge;Masseria Pantone;41.046556;16.051306;Macchia;Arancione;BAT;2021
2021-08-31;Spinazzola;SC Ulmeta;41.001583;16.055833;Bosco;Arancione;BAT;2021
2021-09-07;Andria;Sc Vecchia Spinazzola - Bosco S.Agostino;41.17;16.277778;Bosco;Arancione;BAT;2021
2021-09-10;Spinazzola;Accannata;40.968167;16.102472;Canneto;Giallo;BAT;2021
2021-09-12;Spinazzola;LA MACCHIA, SCUOLA AGRARIA;40.956611;16.112083;Macchia;Arancione;BAT;2021
2021-09-14;Minervino Murge;Cornutiello-Locone;41.080833;16.015833;Bosco;Arancione;BAT;2021
2021-09-18;Spinazzola;Mazzitiello/Cerentino;40.985833;16.09;Canneto;Giallo;BAT;2021
2021-09-25;Spinazzola;Santissima;40.979194;16.067806;Bosco;Arancione;BAT;2021
2020-02-03;Minervino Murge;Mass. Sollazzo- Limongelli;41.024111;16.119806;Bosco;Arancione;BAT;2020
2020-06-27;Barletta;Parco Archeologico di Canne della Battaglia;41.299833;16.152722;Macchia;Arancione;BAT;2020
2020-07-08;Spinazzola;contrada pilone fontana raica;40.973278;16.073306;Bosco;Arancione;BAT;2020
2020-07-09;Minervino Murge;Bosco di Acquatetta;41.022167;16.138111;Bosco;Arancione;BAT;2020
2020-07-11;Spinazzola;Raica;40.976639;16.070361;Macchia;Arancione;BAT;2020
2020-07-12;Minervino Murge;Lama Cupa;41.033833;16.100556;Bosco;Arancione;BAT;2020
2020-07-31;Trani;Caraturo;41.292778;16.377778;Canneto;Giallo;BAT;2020
2020-08-01;Margherita di Savoia;;41.333611;16.204806;Canneto;Giallo;BAT;2020
2020-08-02;Minervino Murge;Zona Occhiatello;41.0915;15.98;Bosco;Arancione;BAT;2020
2020-08-02;Trinitapoli;scarola;41.366583;16.096583;Canneto;Giallo;BAT;2020
2020-08-04;Minervino Murge;;41.073611;15.996389;Canneto;Giallo;BAT;2020
2020-08-04;Minervino Murge;masseria Ciani;41.073194;15.993;Bosco;Arancione;BAT;2020
2020-08-17;Minervino Murge;Diga Locone;41.101111;15.995;Bosco;Arancione;BAT;2020
2020-08-18;Andria;San Marzano;41.125278;16.301111;Macchia;Arancione;BAT;2020
2020-08-21;Minervino Murge;Zona Parmalat;41.054056;16.070583;Macchia;Arancione;BAT;2020
2020-08-23;Minervino Murge;Pagliarone;41.020861;16.050389;Bosco;Arancione;BAT;2020
2020-08-23;Minervino Murge;Parco del Duca;41.143056;16.078889;Macchia;Arancione;BAT;2020
2020-08-27;Andria;pozzacchera san leonardo, verso il bosco Finizio;41.113611;16.237528;Bosco;Arancione;BAT;2020
2020-08-28;Minervino Murge;Cava Matarrese;41.032222;16.081222;Bosco;Arancione;BAT;2020
2020-09-05;Andria;Bosco di Spirito;41.079194;16.129333;Bosco;Arancione;BAT;2020
